timestamp,open,high,low,close,volume
2016-02-29,29.4600,30.2500,26.6900,29.4400,327501916
2016-01-29,33.4500,33.5400,28.3200,29.6400,376807104
2015-12-31,35.9500,36.5200,33.5400,34.0100,228926730
2015-11-30,34.8800,36.8800,34.1850,36.2000,211953154
2015-10-30,30.2900,36.0550,29.9800,34.9100,324318496
2015-09-30,29.1800,31.8100,28.3800,30.0200,356102158
2015-08-31,31.7900,32.2500,24.6200,29.4400,388156191
2015-07-31,33.6100,33.6100,29.8850,31.5100,421897537
2015-06-30,36.0600,36.5399,33.0600,33.3300,301968673
2015-05-29,35.1700,36.5750,34.5100,35.9700,247974427
2015-04-30,37.2700,37.4500,34.9300,35.0600,397017858
2015-03-31,37.4100,38.9950,36.7300,37.5000,290497517
2015-02-27,32.6700,38.1800,32.4400,37.3100,325763066
2015-01-30,35.2700,36.4500,32.3600,32.6200,322791897
2014-12-31,33.3100,35.4500,30.3000,34.9100,297195991
2014-11-28,31.3500,33.5400,30.5600,33.4300,188647975
2014-10-31,31.9700,34.2400,28.8200,31.4000,447414867
2014-09-30,34.8800,35.1400,31.6700,31.9400,261675440
2014-08-29,33.7900,35.0000,32.8000,34.8000,203297500
2014-07-31,36.2500,38.1500,33.7800,33.8200,305500900
2014-06-30,34.5400,37.1800,34.2900,36.3000,325850100
2014-05-30,34.6700,35.4300,32.6100,34.5800,264085600
2014-04-30,34.5000,35.7000,31.7000,34.4800,494224900
2014-03-31,35.7000,38.0500,33.5730,34.4200,510773700
2014-02-28,36.2700,37.1300,34.3600,36.2000,580146400
2014-01-31,40.6800,41.0599,35.8800,36.0800,540681600
2013-12-31,39.1000,41.8500,37.6800,40.8700,547904500
2013-11-29,37.1700,39.1800,35.9100,38.7300,433507200
2013-10-31,36.0400,37.9900,33.9200,36.9500,415405800
2013-09-30,34.6800,37.9700,33.9600,35.9700,351280200
2013-08-30,36.3900,37.1800,33.5000,34.0800,250400600
2013-07-31,33.5200,37.7100,33.4100,35.8700,262162300
2013-06-28,34.5700,35.4900,31.1300,33.3100,394851400
2013-05-31,30.7700,34.9100,30.1100,33.8900,272508500
2013-04-30,27.6500,30.9700,27.1100,30.8400,259040400
2013-03-28,26.8300,29.3000,26.7500,27.8200,214216700
2013-02-28,28.3900,29.3600,26.1900,27.1500,175897627
2013-01-31,29.4100,30.6800,26.6200,28.0900,250771200
2012-12-31,26.0600,28.9000,24.4000,28.8300,223646000
2012-11-30,25.5300,26.2700,23.3900,25.8800,168867200
2012-10-31,23.0000,25.7200,22.6700,25.5000,202982900
2012-09-28,21.2500,25.1500,21.0200,22.7500,173840800
2012-08-31,19.7800,22.1400,18.9300,21.3500,182791200
2012-07-31,19.7000,21.2100,18.7200,19.7100,162586300
2012-06-29,21.6500,23.3400,19.2400,19.7200,188800300
2012-05-31,23.0400,23.4750,21.0900,22.2000,210504400
2012-04-30,26.0300,27.0300,22.8000,23.0000,205100300
2012-03-30,26.1900,26.8000,24.3810,25.6500,175310000
2012-02-29,24.3300,27.6800,24.0700,26.0200,262142400
2012-01-31,20.8300,25.5000,20.7500,24.0200,246595500
2011-12-30,21.2400,22.1100,19.0000,20.2700,206055300
2011-11-30,24.8200,25.1700,20.0600,21.2900,278090400
2011-10-31,20.1300,26.5500,19.0500,25.8500,279029700
2011-09-30,24.0900,24.2500,19.7700,20.1800,245694500
2011-08-31,28.8800,28.8800,21.1800,24.0300,444275000
2011-07-29,30.3500,32.0800,27.3100,27.6800,219484000
2011-06-30,31.7000,31.7000,28.1650,30.3600,357738600
2011-05-31,32.4100,33.4700,30.5000,31.8100,275094300
2011-04-29,31.3900,33.2800,29.1700,32.0900,304610100
2011-03-31,33.6900,33.7500,30.2000,31.0300,364010100
2011-02-28,36.9300,37.2300,32.0500,33.5300,312027400
2011-01-31,37.3200,39.4800,35.8900,36.4900,353499500
2010-12-31,34.6500,36.9800,33.1900,36.8600,372332600
