timestamp,open,high,low,close,volume
2018-04-30,13.9500,17.9500,13.9500,17.4500,33466200
2018-03-29,15.9500,16.0800,13.4500,14.0500,34643096
2018-02-28,12.8000,15.9000,12.6500,15.0000,39910233
2018-01-31,15.2000,15.6500,12.4000,12.8000,44266838
2017-12-29,14.0500,16.0000,13.6380,15.1000,50698737
2017-11-30,14.1000,16.4000,10.8000,14.2500,85442225
2017-10-31,15.0000,16.5000,13.3500,13.9000,48602569
2017-09-29,13.2000,17.6500,13.0500,14.7000,73938999
2017-08-31,20.4500,20.9000,12.0500,13.4000,91146670
2017-07-31,22.9000,23.6000,19.6500,20.4000,34955669
2017-06-30,22.4000,25.5750,22.1500,22.7500,45972639
2017-05-31,30.4500,30.5500,22.3500,22.5000,45662121
2017-04-28,31.8500,32.1000,29.9500,30.3000,21608901
2017-03-31,31.5000,31.6000,29.1000,31.4500,34516865
2017-02-28,33.5000,33.8500,30.4500,31.3500,37135649
2017-01-31,34.0500,34.9000,33.2500,33.7500,6884192
2016-12-30,34.0000,35.5000,31.5000,33.6500,11452285
2016-11-30,31.6000,35.6500,30.4000,33.9500,6801953
2016-10-31,31.8500,32.8314,31.0500,31.4500,4224362
2016-09-30,30.2900,32.2800,30.0400,31.0900,4635629
2016-08-31,27.5000,30.4400,27.3600,30.4100,7258128
2016-07-29,27.6800,31.4200,26.9700,29.4200,5582480
2016-06-30,28.6000,28.9900,25.7500,27.6100,3903570
2016-05-31,28.1900,30.3100,27.6600,28.7400,4056068
2016-04-29,27.8600,29.5000,26.0750,28.1800,4551322
2016-03-31,24.0300,29.9200,23.9800,27.9900,7622225
2016-02-29,21.6600,25.2400,19.2800,24.0300,5060745
2016-01-29,23.6700,23.8600,19.6600,21.8000,5874326
2015-12-31,25.4900,25.8700,22.3750,24.0000,5964497
2015-11-30,27.4400,27.7100,24.6300,25.4100,4940722
2015-10-30,25.2400,28.1700,24.3300,27.3700,4431256
2015-09-30,28.4800,28.7500,23.9600,25.1900,3842130
2015-08-31,32.4200,32.4500,26.9050,28.9800,7201550
2015-07-31,30.9400,32.9900,29.1600,32.2500,6053967
2015-06-30,28.6800,31.8150,27.0900,30.6800,6679841
2015-05-29,30.2500,30.8700,28.5650,28.9100,4579253
2015-04-30,35.3700,35.6500,29.2800,30.0600,5307548
2015-03-31,34.5700,36.1300,33.7700,35.4900,5451250
2015-02-27,28.2800,34.7000,27.2500,34.3800,8328210
2015-01-30,26.2600,28.8300,24.2700,28.1200,5114559
2014-12-31,26.2900,27.0800,24.1900,26.1800,5357265
2014-11-28,25.4700,26.8300,23.9200,26.2200,3747620
2014-10-31,23.0000,25.6500,21.1000,25.4000,3987461
2014-09-30,23.6500,25.3400,22.7100,22.9900,3377543
2014-08-29,22.6800,23.9700,22.3800,23.6700,2204500
2014-07-31,24.9400,25.0000,22.0900,22.6400,2906610
2014-06-30,22.3300,24.9500,22.0200,24.8700,4350500
2014-05-30,23.0900,24.5830,20.9900,22.6700,4521300
2014-04-30,24.2000,25.1400,21.2301,23.1400,6583300
2014-03-31,22.9700,26.6800,22.3000,24.2500,14299500
2014-02-28,21.5000,22.9400,20.3000,22.8900,4650100
2014-01-31,20.6200,22.0000,19.7500,21.3700,7641000
