date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2017-05-05,1.75,1.75,1.57,1.58,1.58,220880,0.0000,1.0
2017-05-04,1.64,1.655,1.6,1.62,1.62,95542,0.0000,1.0
2017-05-03,1.66,1.69,1.64,1.64,1.64,67825,0.0000,1.0
2017-05-02,1.66,1.68,1.65,1.66,1.66,99882,0.0000,1.0
2017-05-01,1.68,1.705,1.67,1.67,1.67,63805,0.0000,1.0
2017-04-28,1.68,1.69,1.65,1.69,1.69,105428,0.0000,1.0
2017-04-27,1.71,1.715,1.68,1.68,1.68,75146,0.0000,1.0
2017-04-26,1.7,1.72,1.69,1.69,1.69,73505,0.0000,1.0
2017-04-25,1.71,1.74,1.7,1.7,1.7,93190,0.0000,1.0
2017-04-24,1.71,1.731,1.66,1.7,1.7,104461,0.0000,1.0
2017-04-21,1.71,1.76,1.62,1.66,1.66,189755,0.0000,1.0
2017-04-20,1.72,1.72,1.68,1.7,1.7,68259,0.0000,1.0
2017-04-19,1.67,1.72,1.67,1.68,1.68,67374,0.0000,1.0
2017-04-18,1.64,1.7,1.64,1.67,1.67,60480,0.0000,1.0
2017-04-17,1.68,1.7,1.63,1.67,1.67,81936,0.0000,1.0
2017-04-13,1.63,1.68,1.62,1.66,1.66,135339,0.0000,1.0
2017-04-12,1.68,1.739,1.61,1.64,1.64,126923,0.0000,1.0
2017-04-11,1.69,1.77,1.66,1.69,1.69,141062,0.0000,1.0
2017-04-10,1.68,1.71,1.66,1.69,1.69,95560,0.0000,1.0
2017-04-07,1.79,1.82,1.69,1.69,1.69,289046,0.0000,1.0
2017-04-06,1.58,1.73,1.56,1.7,1.7,416462,0.0000,1.0
2017-04-05,1.63,1.72,1.56,1.57,1.57,312434,0.0000,1.0
2017-04-04,1.75,1.75,1.58,1.63,1.63,454500,0.0000,1.0
2017-04-03,1.79,1.84,1.72,1.72,1.72,94227,0.0000,1.0
2017-03-31,1.78,1.83,1.73,1.79,1.79,157906,0.0000,1.0
2017-03-30,1.84,1.86,1.691,1.78,1.78,526544,0.0000,1.0
2017-03-29,1.84,1.91,1.79,1.84,1.84,335658,0.0000,1.0
2017-03-28,1.87,2.0,1.84,1.86,1.86,284694,0.0000,1.0
2017-03-27,1.89,1.91,1.85,1.89,1.89,171558,0.0000,1.0
2017-03-24,1.83,1.88,1.83,1.87,1.87,69325,0.0000,1.0
2017-03-23,1.9,1.9,1.83,1.85,1.85,178382,0.0000,1.0
2017-03-22,1.81,1.85,1.78,1.83,1.83,189269,0.0000,1.0
2017-03-21,1.93,1.93,1.82,1.82,1.82,185604,0.0000,1.0
2017-03-20,1.94,1.96,1.91,1.91,1.91,99817,0.0000,1.0
2017-03-17,2.0,2.01,1.9,1.95,1.95,427900,0.0000,1.0
2017-03-16,2.1,2.11,1.97,2.01,2.01,359980,0.0000,1.0
2017-03-15,1.97,2.11,1.97,2.1,2.1,432081,0.0000,1.0
2017-03-14,1.99,1.99,1.9,1.97,1.97,212495,0.0000,1.0
2017-03-13,2.0,2.06,1.96,2.0,2.0,199748,0.0000,1.0
2017-03-10,2.02,2.06,2.0,2.0,2.0,116358,0.0000,1.0
2017-03-09,2.02,2.04,1.97,2.01,2.01,104913,0.0000,1.0
2017-03-08,2.07,2.11,1.99,2.03,2.03,311575,0.0000,1.0
2017-03-07,2.31,2.32,2.03,2.05,2.05,178529,0.0000,1.0
2017-03-06,2.31,2.34,2.23,2.29,2.29,52859,0.0000,1.0
2017-03-03,2.23,2.32,2.15,2.31,2.31,341407,0.0000,1.0
2017-03-02,2.33,2.33,2.19,2.24,2.24,287175,0.0000,1.0
2017-03-01,2.41,2.41,2.25,2.31,2.31,175814,0.0000,1.0
2017-02-28,2.43,2.48,2.33,2.35,2.35,135349,0.0000,1.0
2017-02-27,2.26,2.45,2.25,2.45,2.45,226569,0.0000,1.0
2017-02-24,2.3,2.55,2.3,2.32,2.32,154443,0.0000,1.0
2017-02-23,2.28,2.35,2.2,2.32,2.32,357994,0.0000,1.0
2017-02-22,2.44,2.44,2.28,2.32,2.32,121088,0.0000,1.0
2017-02-21,2.6,2.6,2.3,2.41,2.41,110420,0.0000,1.0
2017-02-17,2.7,2.7,2.32,2.51,2.51,236542,0.0000,1.0
2017-02-16,2.76,2.78,2.55,2.65,2.65,84316,0.0000,1.0
2017-02-15,2.78,2.82,2.75,2.77,2.77,29482,0.0000,1.0
2017-02-14,2.8,2.84,2.79,2.8,2.8,47126,0.0000,1.0
2017-02-13,2.81,2.82,2.78,2.8,2.8,36359,0.0000,1.0
2017-02-10,2.78,2.82,2.76,2.79,2.79,32945,0.0000,1.0
2017-02-09,2.76,2.84,2.75,2.81,2.81,30642,0.0000,1.0
2017-02-08,2.77,2.8,2.75,2.76,2.76,35656,0.0000,1.0
2017-02-07,2.8,2.84,2.78,2.79,2.79,34654,0.0000,1.0
2017-02-06,2.75,2.81,2.75,2.77,2.77,43794,0.0000,1.0
2017-02-03,2.84,2.88,2.76,2.77,2.77,43415,0.0000,1.0
2017-02-02,2.81,2.85,2.79,2.81,2.81,73441,0.0000,1.0
2017-02-01,2.81,2.81,2.79,2.79,2.79,49728,0.0000,1.0
2017-01-31,2.69,2.8,2.68,2.78,2.78,73873,0.0000,1.0
2017-01-30,2.7,2.71,2.66,2.7,2.7,44715,0.0000,1.0
2017-01-27,2.7,2.71,2.67,2.67,2.67,25284,0.0000,1.0
2017-01-26,2.75,2.75,2.66,2.68,2.68,27099,0.0000,1.0
2017-01-25,2.73,2.75,2.69,2.7,2.7,34584,0.0000,1.0
2017-01-24,2.67,2.77,2.63,2.71,2.71,44673,0.0000,1.0
2017-01-23,2.72,2.77,2.65,2.65,2.65,23454,0.0000,1.0
2017-01-20,2.71,2.76,2.71,2.73,2.73,44075,0.0000,1.0
2017-01-19,2.73,2.79,2.72,2.76,2.76,30193,0.0000,1.0
2017-01-18,2.75,2.75,2.71,2.75,2.75,30988,0.0000,1.0
2017-01-17,2.7,2.78,2.68,2.74,2.74,91708,0.0000,1.0
2017-01-13,2.55,2.78,2.53,2.73,2.73,179225,0.0000,1.0
2017-01-12,2.56,2.5815,2.46,2.52,2.52,116684,0.0000,1.0
2017-01-11,2.6,2.65,2.51,2.57,2.57,129220,0.0000,1.0
2017-01-10,2.74,2.77,2.6,2.62,2.62,128138,0.0000,1.0
2017-01-09,2.82,2.835,2.68,2.7,2.7,206736,0.0000,1.0
2017-01-06,2.83,2.92,2.74,2.84,2.84,159651,0.0000,1.0
2017-01-05,2.72,2.73,2.61,2.68,2.68,257933,0.0000,1.0
2017-01-04,2.76,2.78,2.7,2.71,2.71,72679,0.0000,1.0
2017-01-03,2.7,2.9,2.66,2.73,2.73,437392,0.0000,1.0
2016-12-30,2.66,2.67,2.6,2.67,2.67,50484,0.0000,1.0
2016-12-29,2.65,2.69,2.63,2.65,2.65,21952,0.0000,1.0
2016-12-28,2.72,2.72,2.64,2.64,2.64,30799,0.0000,1.0
2016-12-27,2.82,2.8301,2.71,2.72,2.72,48776,0.0000,1.0
2016-12-23,2.81,2.849,2.78,2.83,2.83,54170,0.0000,1.0
2016-12-22,2.95,2.95,2.81,2.83,2.83,60799,0.0000,1.0
2016-12-21,2.75,2.88,2.75,2.87,2.87,81598,0.0000,1.0
2016-12-20,2.76,2.85,2.75,2.85,2.85,62115,0.0000,1.0
2016-12-19,2.75,2.85,2.7,2.75,2.75,39076,0.0000,1.0
2016-12-16,2.82,2.84,2.64,2.71,2.71,248674,0.0000,1.0
2016-12-15,2.92,2.94,2.77,2.8,2.8,90623,0.0000,1.0
2016-12-14,2.93,2.98,2.87,2.91,2.91,96692,0.0000,1.0
2016-12-13,3.08,3.15,2.94,2.96,2.96,84923,0.0000,1.0
2016-12-12,3.24,3.3341,3.09,3.09,3.09,110140,0.0000,1.0
